Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	ProSitePatterns	PS01356	Short hematopoietin receptor family 2 signature.	143	174	-	T	03-04-2026	IPR003532	Short hematopoietin receptor, family 2, conserved site	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	11	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	31	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	326	348	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	12	24	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	25	29	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	351	388	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	329	350	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	226	332	1.5E-17	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	PANTHER	PTHR23037	CYTOKINE RECEPTOR	118	364	2.5E-11	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	29	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	FunFam	G3DSA:2.60.40.10:FF:002923	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha	227	319	5.6E-40	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Pfam	PF09240	Interleukin-6 receptor alpha chain, binding	132	222	1.7E-17	T	03-04-2026	IPR015321	Type I cytokine receptor, cytokine-binding domain	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	228	324	13.996313	T	03-04-2026	IPR003961	Fibronectin type III	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	CDD	cd00063	FN3	227	315	4.93073E-5	T	03-04-2026	IPR003961	Fibronectin type III	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	29	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	30	328	-	T	03-04-2026	-	-	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	116	223	1.2E-13	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf2ra-207	2feb717f7cc136edb3fe775e16097657	388	SUPERFAMILY	SSF49265	Fibronectin type III	127	211	3.03E-12	T	03-04-2026	IPR036116	Fibronectin type III superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	512	536	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	103	201	7.1E-28	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001101	Macrophage colony-stimulating factor 1 receptor	301	398	7.9E-43	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	18	102	3.4E-24	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	203	294	8.592924	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	513	535	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	MobiDBLite	mobidb-lite	consensus disorder prediction	921	957	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	209	296	3.4E-6	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	112	196	9.1E-6	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	27	102	5.4E-8	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	402	504	200.0	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	308	397	0.037	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	586	614	-	T	03-04-2026	IPR017441	Protein kinase, ATP binding site	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50011	Protein kinase domain profile.	580	914	39.424686	T	03-04-2026	IPR000719	Protein kinase domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Pfam	PF00047	Immunoglobulin domain	214	290	6.0E-6	T	03-04-2026	IPR013151	Immunoglobulin-like beta-sandwich domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	312	408	1.97E-10	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	97	192	1.5E-10	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	20	511	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001088	Macrophage colony-stimulating factor 1 receptor	103	201	1.7E-43	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001169	Macrophage colony-stimulating factor 1 receptor	399	498	3.9E-46	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	397	496	1.27E-5	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	580	905	2.1E-91	T	03-04-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSitePatterns	PS00109	Tyrosine protein kinases specific active-site signature.	772	784	-	T	03-04-2026	IPR008266	Tyrosine-protein kinase, active site	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	14	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	21	102	2.23E-10	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	202	296	6.17E-13	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	550	905	7.75E-78	T	03-04-2026	IPR011009	Protein kinase-like domain superfamily	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001029	Macrophage colony-stimulating factor 1 receptor	202	300	8.4E-38	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	400	500	8.102882	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	723	920	2.2E-55	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	534	663	4.4E-52	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00408	igc2_5	215	285	1.5E-5	T	03-04-2026	IPR003598	Immunoglobulin subtype 2	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00408	igc2_5	33	91	2.1	T	03-04-2026	IPR003598	Immunoglobulin subtype 2	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	19	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Pfam	PF25305	Platelet-derived growth factor receptor Ig-like domain 4	410	531	4.4E-5	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	301	398	4.9E-22	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:3.30.200.20:FF:000025	Platelet-derived growth factor receptor alpha	536	663	2.0E-68	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	MobiDBLite	mobidb-lite	consensus disorder prediction	929	941	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	202	300	6.7E-22	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	19	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00219	tyrkin_6	580	908	0.0	T	03-04-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	21	85	10.353445	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001160	Macrophage colony-stimulating factor 1 receptor	20	102	1.3E-41	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSitePatterns	PS00240	Receptor tyrosine kinase class III signature.	639	652	-	T	03-04-2026	IPR001824	Tyrosine-protein kinase, receptor class III, conserved site	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	399	498	2.8E-25	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:1.10.510.10:FF:000177	Mast/stem cell growth factor receptor	722	921	8.8E-108	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	PIRSF	PIRSF500947	CSF-1_receptor	2	977	0.0	T	03-04-2026	IPR030658	Macrophage colony-stimulating factor 1 receptor	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	537	977	-	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	PIRSF	PIRSF000615	TyrPK_CSF1-R	7	977	0.0	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	CDD	cd05106	PTKc_CSF-1R	541	913	0.0	T	03-04-2026	-	-	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	PANTHER	PTHR24416	TYROSINE-PROTEIN KINASE RECEPTOR	224	910	1.0E-128	T	03-04-2026	IPR050122	Receptor Tyrosine Kinase	-	-
Csf1r-201	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	104	188	6.614606	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	512	536	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	103	201	7.1E-28	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001101	Macrophage colony-stimulating factor 1 receptor	301	398	7.9E-43	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	18	102	3.4E-24	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	203	294	8.592924	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	513	535	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	MobiDBLite	mobidb-lite	consensus disorder prediction	921	957	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	209	296	3.4E-6	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	112	196	9.1E-6	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	27	102	5.4E-8	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	402	504	200.0	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00409	IG_3c	308	397	0.037	T	03-04-2026	IPR003599	Immunoglobulin domain subtype	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50011	Protein kinase domain profile.	580	914	39.424686	T	03-04-2026	IPR000719	Protein kinase domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Pfam	PF00047	Immunoglobulin domain	214	290	6.0E-6	T	03-04-2026	IPR013151	Immunoglobulin-like beta-sandwich domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	312	408	1.97E-10	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	97	192	1.5E-10	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	20	511	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001088	Macrophage colony-stimulating factor 1 receptor	103	201	1.7E-43	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSitePatterns	PS00109	Tyrosine protein kinases specific active-site signature.	772	784	-	T	03-04-2026	IPR008266	Tyrosine-protein kinase, active site	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	586	614	-	T	03-04-2026	IPR017441	Protein kinase, ATP binding site	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001169	Macrophage colony-stimulating factor 1 receptor	399	498	3.9E-46	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	397	496	1.27E-5	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	580	905	2.1E-91	T	03-04-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	14	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	21	102	2.23E-10	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF48726	Immunoglobulin	202	296	6.17E-13	T	03-04-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	550	905	7.75E-78	T	03-04-2026	IPR011009	Protein kinase-like domain superfamily	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001029	Macrophage colony-stimulating factor 1 receptor	202	300	8.4E-38	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	400	500	8.102882	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSitePatterns	PS00240	Receptor tyrosine kinase class III signature.	639	652	-	T	03-04-2026	IPR001824	Tyrosine-protein kinase, receptor class III, conserved site	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	723	920	2.2E-55	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	534	663	4.4E-52	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00408	igc2_5	215	285	1.5E-5	T	03-04-2026	IPR003598	Immunoglobulin subtype 2	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00408	igc2_5	33	91	2.1	T	03-04-2026	IPR003598	Immunoglobulin subtype 2	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	19	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Pfam	PF25305	Platelet-derived growth factor receptor Ig-like domain 4	410	531	4.4E-5	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	301	398	4.9E-22	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:3.30.200.20:FF:000025	Platelet-derived growth factor receptor alpha	536	663	2.0E-68	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	MobiDBLite	mobidb-lite	consensus disorder prediction	929	941	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	202	300	6.7E-22	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	19	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SMART	SM00219	tyrkin_6	580	908	0.0	T	03-04-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	21	85	10.353445	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:2.60.40.10:FF:001160	Macrophage colony-stimulating factor 1 receptor	20	102	1.3E-41	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	399	498	2.8E-25	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	FunFam	G3DSA:1.10.510.10:FF:000177	Mast/stem cell growth factor receptor	722	921	8.8E-108	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	PIRSF	PIRSF500947	CSF-1_receptor	2	977	0.0	T	03-04-2026	IPR030658	Macrophage colony-stimulating factor 1 receptor	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	537	977	-	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	PIRSF	PIRSF000615	TyrPK_CSF1-R	7	977	0.0	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	CDD	cd05106	PTKc_CSF-1R	541	913	0.0	T	03-04-2026	-	-	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	PANTHER	PTHR24416	TYROSINE-PROTEIN KINASE RECEPTOR	224	910	1.0E-128	T	03-04-2026	IPR050122	Receptor Tyrosine Kinase	-	-
Csf1r-202	f12fbe0efa381f5c491a043494b73e43	977	ProSiteProfiles	PS50835	Ig-like domain profile.	104	188	6.614606	T	03-04-2026	IPR007110	Immunoglobulin-like domain	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	11	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	79	101	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	CDD	cd13413	TNFRSF12A	9	126	9.95388E-47	T	03-04-2026	IPR022316	Tumour necrosis factor receptor 12	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Gene3D	G3DSA:4.10.400.20	-	22	70	4.9E-22	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	27	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	28	77	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	PANTHER	PTHR32037	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 12A	1	129	1.6E-65	T	03-04-2026	IPR022316	Tumour necrosis factor receptor 12	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	78	101	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	12	22	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	23	27	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	FunFam	G3DSA:4.10.400.20:FF:000001	tumor necrosis factor receptor superfamily member 12A	23	70	1.4E-30	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	102	129	-	T	03-04-2026	-	-	-	-
Tnfrsf12a-201	11163cd8dee5cf5d3a6931856f57d594	129	Pfam	PF12191	Tumour necrosis factor receptor stn_TNFRSF12A_TNFR domain	7	129	9.0E-68	T	03-04-2026	IPR022316	Tumour necrosis factor receptor 12	-	-
